FID,OBJECTID,barcode,species_co,fish_count,site_alias,start_date,start_time,finish_date,finish_time,adj_lat,adj_long1,water_dept,water_temp,code_meani,common_nam,code,family_nam,scientific,taxonomic_,code_statu,adj_long2,x,y,code_mean
928,929,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
929,930,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
930,931,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
931,932,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
932,933,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
933,934,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
934,935,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
935,936,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
936,937,2.02E+15,CARP,1,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
937,938,2.02E+15,CARP,19,CAWS_Brandon_RD_AS_1,6/6/2017,8:16:00,6/6/2017,8:44:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill/trammel net
938,939,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
939,940,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
940,941,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
941,942,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
942,943,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
943,944,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
944,945,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
945,946,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
946,947,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
947,948,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
948,949,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
949,950,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
950,951,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
951,952,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
952,953,2.02E+15,CARP,102,CAWS_Brandon_Rd_AS_6,6/6/2017,11:58:00,6/6/2017,12:41:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill/trammel net
962,963,2.02E+15,CARP,1,BRAND EF RS33,6/6/2017,13:40:00,6/6/2017,13:55:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Day electrofishing (DC)
989,990,2.02E+15,CARP,1,CAWS_Brandon_RD_FS3,6/6/2017,8:50:00,6/6/2017,9:05:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill/trammel net
995,996,2.02E+15,CARP,6,BRAND EF FS4,6/6/2017,14:35:00,6/6/2017,14:50:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Day electrofishing (DC)
1015,1016,2.02E+15,CARP,1,CAWS_Brandon_Rd_AS_5,6/6/2017,11:37:00,6/6/2017,11:55:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill/trammel net
1032,1033,2.02E+15,CARP,2,BRAND EF FS3,6/6/2017,14:00:00,6/6/2017,14:15:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Day electrofishing (DC)
1081,1082,2.02E+15,CARP,4,BRAND EF FS1,6/6/2017,12:40:00,6/6/2017,12:55:00,41.55996777,41.55996777, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07720184,910551.1627,4612637.692,Day electrofishing (DC)
953,954,2.02E+15,CARP,16,CAWS.Brandon,6/7/2017,8:22:00,6/7/2017,8:52:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill net
954,955,2.02E+15,CARP,13,CAWS.Brandon,6/7/2017,10:44:00,6/7/2017,11:11:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
955,956,2.02E+15,CARP,4,CAWS.Brandon,6/7/2017,11:46:00,6/7/2017,12:02:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
956,957,2.02E+15,CARP,1,CAWS.Brandon,6/7/2017,12:17:00,6/7/2017,12:32:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
990,991,2.02E+15,CARP,3,CAWS.Brandon,6/7/2017,9:48:00,6/7/2017,10:07:00,41.51095681,41.51095681, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909664.486,4607125.807,Commercial gill net
991,992,2.02E+15,CARP,3,CAWS.Brandon,6/7/2017,11:19:00,6/7/2017,11:42:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
957,958,2.02E+15,CARP,4,CAWS.Brandon,6/8/2017,8:12:00,6/8/2017,8:32:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill net
958,959,2.02E+15,CARP,4,CAWS.Brandon,6/8/2017,8:35:00,6/8/2017,8:54:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
959,960,2.02E+15,CARP,11,CAWS.Brandon,6/8/2017,9:22:00,6/8/2017,9:53:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
992,993,2.02E+15,CARP,2,CAWS.Brandon,6/8/2017,10:01:00,6/8/2017,10:24:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
1066,1067,2.02E+15,CARP,1,CAWS.Brandon,6/8/2017,10:42:00,6/8/2017,11:00:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Commercial gill net
1031,1032,2.02E+15,CARP,1,Brandon_HN_FS4,6/14/2017,15:56:00,6/16/2017,10:00:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,"Hoop netting, 6' diameter"
996,997,2.02E+15,CARP,2,CAWS_Brandon,7/11/2017,8:54:00,7/11/2017,9:10:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
997,998,2.02E+15,CARP,60,BRAND FS4,7/11/2017,14:35:00,7/11/2017,14:50:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Day electrofishing (DC)
1016,1017,2.02E+15,CARP,2,CAWS_Brandon,7/11/2017,9:19:00,7/11/2017,9:36:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1036,1037,2.02E+15,CARP,3,BRAND FS3,7/11/2017,14:00:00,7/11/2017,14:15:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Day electrofishing (DC)
1072,1073,2.02E+15,CARP,9,BRAND FS2,7/11/2017,13:00:00,7/11/2017,13:15:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Day electrofishing (DC)
1082,1083,2.02E+15,CARP,1,BRAND FS1,7/11/2017,12:40:00,7/11/2017,12:55:00,41.55996777,41.55996777, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07720184,910551.1627,4612637.692,Day electrofishing (DC)
963,964,2.02E+15,CARP,1,CAWS_Brandon,7/12/2017,7:47:00,7/12/2017,8:20:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
964,965,2.02E+15,CARP,1,CAWS_Brandon,7/12/2017,8:26:00,7/12/2017,8:51:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
967,968,2.02E+15,CARP,2,BRAND RS56,7/12/2017,13:09:00,7/12/2017,13:24:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Day electrofishing (DC)
998,999,2.02E+15,CARP,2,BRAND RS49,7/12/2017,12:44:00,7/12/2017,12:59:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Day electrofishing (DC)
1017,1018,2.02E+15,CARP,1,CAWS_Brandon_AS_2,7/13/2017,8:50:00,7/13/2017,9:15:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1018,1019,2.02E+15,CARP,1,CAWS_Brandon_AS_2,7/13/2017,8:50:00,7/13/2017,9:15:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1019,1020,2.02E+15,CARP,1,CAWS_Brandon_AS_3,7/13/2017,9:29:00,7/13/2017,9:50:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1020,1021,2.02E+15,CARP,1,CAWS_Brandon_AS_3,7/13/2017,9:29:00,7/13/2017,9:50:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1021,1022,2.02E+15,CARP,1,CAWS_Brandon_AS_3,7/13/2017,9:29:00,7/13/2017,9:50:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
1033,1034,2.02E+15,CARP,1,CAWS_Brandon_AS_1,7/13/2017,8:05:00,7/13/2017,8:29:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Commercial gill net
965,966,2.02E+15,CARP,1,BRANDCAWS TS3,7/20/2017,10:06:00,7/20/2017,10:24:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
966,967,2.02E+15,CARP,1,BRAND CAWS TS6,7/20/2017,11:27:00,7/20/2017,11:48:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
1034,1035,2.02E+15,CARP,1,BRANDCAWS TS1,7/20/2017,9:17:00,7/20/2017,9:33:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Commercial gill net
1035,1036,2.02E+15,CARP,1,Brandon H6.2,7/24/2017,13:35:00,7/26/2017,13:51:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,"Hoop netting, 6' diameter"
1022,1023,2.02E+15,CARP,1,CAWS_Brandon_AS_6,7/26/2017,10:04:00,7/26/2017,10:24:00,41.52085375,41.52085375, ,69.7, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
968,969,2.02E+15,CARP,1,Brandon Rd CG.FS.4,8/1/2017,8:35:00,8/1/2017,8:50:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
1037,1038,2.02E+15,CARP,1,Brandon CG.FS.2,8/1/2017,10:17:00,8/1/2017,10:33:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Commercial gill net
1053,1054,2.02E+15,CARP,2,BRAND TS8,8/2/2017,10:00:00,8/2/2017,10:15:00,41.54007326,41.54007326, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910169.3436,4610399.017,Commercial gill net
1038,1039,2.02E+15,CARP,1,BRAND FS3,8/13/2017,13:03:00,8/13/2017,13:18:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Day electrofishing (DC)
1073,1074,2.02E+15,CARP,2,BRAND FS2,8/13/2017,12:21:00,8/13/2017,12:36:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Day electrofishing (DC)
1083,1084,2.02E+15,CARP,1,BRAND FS1,8/13/2017,11:45:00,8/13/2017,12:00:00,41.56211909,41.56211909, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07820129,910451.7542,4612871.739,Day electrofishing (DC)
999,1000,2.02E+15,CARP,1,CAWS_Brandon_FS3,8/15/2017,8:41:00,8/15/2017,8:59:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
1000,1001,2.02E+15,CARP,1,CAWS_Brandon,8/17/2017,10:33:00,8/17/2017,10:47:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
969,970,2.02E+15,CARP,1,BRAND RS68,8/19/2017,12:57:00,8/19/2017,13:12:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Day electrofishing (DC)
1074,1075,2.02E+15,CARP,1,BRAND RS69,8/19/2017,12:44:00,8/19/2017,12:59:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Day electrofishing (DC)
1001,1002,2.02E+15,CARP,1,CAWS_Brandon_AS_3,8/29/2017,9:01:00,8/29/2017,9:16:00,41.51095681,41.51095681, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909664.486,4607125.807,Commercial gill net
1002,1003,2.02E+15,CARP,1,CAWS_Brandon_FS_3,8/29/2017,12:10:00,8/29/2017,12:22:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
1003,1004,2.02E+15,CARP,4,Brandon Rd H6.4,8/29/2017,14:22:00,8/31/2017,12:44:00,41.51095681,41.51095681, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909664.486,4607125.807,"Hoop netting, 6' diameter"
1023,1024,2.02E+15,CARP,1,Brandon Pool T4,8/31/2017,9:41:00,8/31/2017,10:02:00,41.52085375,41.52085375, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08799744,909900.1908,4608242.038,Commercial gill net
970,971,2.02E+15,CARP,1,BRAND AS1,9/5/2017,8:15:00,9/5/2017,8:45:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill net
1054,1055,2.02E+15,CARP,1,BRAND AS8,9/5/2017,12:06:00,9/5/2017,12:28:00,41.54007326,41.54007326, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910169.3436,4610399.017,Commercial gill net
1005,1006,2.02E+15,CARP,1,BRAND FS4,9/14/2017,14:24:00,9/14/2017,14:39:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Day electrofishing (DC)
1084,1085,2.02E+15,CARP,1,BRAND FS1,9/14/2017,12:54:00,9/14/2017,13:09:00,41.55996777,41.55996777, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07720184,910551.1627,4612637.692,Day electrofishing (DC)
973,974,2.02E+15,CARP,4,BRAND RS83,9/15/2017,15:33:00,9/15/2017,15:48:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Day electrofishing (DC)
972,973,2.02E+15,CARP,1,BRAND MF.4,9/20/2017,15:36:00,9/21/2017,15:12:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Mini fyke netting
974,975,2.02E+15,CARP,1,CAWS_Brandon,10/3/2017,8:53:00,10/3/2017,9:26:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
971,972,2.02E+15,CARP,1,Brandon Pool T.1,10/5/2017,8:48:00,10/5/2017,8:58:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
1004,1005,2.02E+15,CARP,2,Brandon Pool T.12,10/5/2017,12:26:00,10/5/2017,12:38:00,41.5085164,41.5085164, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09600067,909305.3134,4606833.442,Commercial gill net
1039,1040,2.02E+15,CARP,5,BRAND RS89,10/10/2017,13:55:00,10/10/2017,14:10:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Day electrofishing (DC)
1055,1056,2.02E+15,CARP,5,BRAND RS90,10/10/2017,13:31:00,10/10/2017,13:46:00,41.54007326,41.54007326, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910169.3436,4610399.017,Day electrofishing (DC)
1085,1086,2.02E+15,CARP,3,BRAND RS91,10/10/2017,13:08:00,10/10/2017,13:23:00,41.55996777,41.55996777, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07720184,910551.1627,4612637.692,Day electrofishing (DC)
1075,1076,2.02E+15,CARP,1,BRAND FS2,10/11/2017,14:35:00,10/11/2017,14:50:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Day electrofishing (DC)
975,976,2.02E+15,CARP,1,CAWS_Brandon_AS_7,10/31/2017,11:19:00,10/31/2017,11:33:00,41.5049551,41.5049551, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.10040283,908963.2715,4606417.175,Commercial gill net
1040,1041,2.02E+15,CARP,1,CAWS_Brandon_AS_3,10/31/2017,9:26:00,10/31/2017,9:40:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Commercial gill net
1041,1042,2.02E+15,CARP,1,CAWS_Brandon_AS_4,10/31/2017,9:43:00,10/31/2017,9:57:00,41.53036658,41.53036658, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08570099,910030.8355,4609309.497,Commercial gill net
1056,1057,2.02E+15,CARP,1,CAWS_Brandon_FS_1,10/31/2017,8:36:00,10/31/2017,8:52:00,41.54007326,41.54007326, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.08329773,910169.3436,4610399.017,Commercial gill net
1076,1077,2.02E+15,CARP,1,CAWS_Brandon_AS_1,10/31/2017,8:15:00,10/31/2017,8:32:00,41.54993241,41.54993241, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.07859802,910498.2988,4611516.412,Commercial gill net
976,977,2.02E+15,CARP,1,Brandon Pool T8,11/2/2017,11:08:00,11/2/2017,11:22:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Commercial gill net
1006,1007,2.02E+15,CARP,1,Brandon Pool T6,11/2/2017,10:16:00,11/2/2017,10:33:00,41.51095681,41.51095681, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09159851,909664.486,4607125.807,Commercial gill net
977,978,2.02E+15,CARP,3,BRAND RS103,11/20/2017,15:05:00,11/20/2017,15:20:00,41.50551468,41.50551468, ,0, ,Common carp,CARP,Cyprinidae,Cyprinus carpio,Fish,Species,-88.09929657,909050.8239,4606484.501,Day electrofishing (DC)
